concurrency,latency_us
2500,1127221
2500,1137869
2500,1137875
2500,1139993
2500,1156621
2500,1138197
2500,1137027
2500,1136894
2500,1145008
2500,1133629
2500,1141983
2500,1137377
2500,1133605
2500,1135983
2500,1139358
2500,1141770
2500,1129745
2500,1125369
2500,1125475
2500,1152016
2500,1192533
2500,1198972
2500,1199312
2500,1198950
2500,1200875
2500,1179795
2500,1200904
2500,775633
2500,1200813
2500,1201332
2500,774995
2500,1198088
2500,1168486
2500,1209251
2500,1209788
2500,1174475
2500,1169021
2500,1209854
2500,1210125
2500,1210287
2500,1202152
2500,1200306
2500,775907
2500,1168808
2500,771909
2500,776154
2500,775903
2500,850004
2500,1201346
2500,1201856
2500,1201563
2500,1202043
2500,1202905
2500,1202359
2500,1209161
2500,1202520
2500,1194310
2500,783378
2500,1186433
2500,794937
2500,794408
2500,1225159
2500,1219513
2500,795129
2500,1220241
2500,1219946
2500,794470
2500,794458
2500,1213161
2500,1211138
2500,795282
2500,1227802
2500,794643
2500,1210513
2500,795308
2500,794853
2500,1212466
2500,1221324
2500,1221134
2500,1205360
2500,1205564
2500,1202461
2500,1193265
2500,1205859
2500,1209970
2500,1214472
2500,1211845
2500,1202775
2500,796991
2500,797332
2500,796721
2500,1204309
2500,797196
2500,1197421
2500,797396
2500,1194299
2500,797532
2500,1212749
2500,1199586
2500,1206621
2500,798157
2500,1197606
2500,798027
2500,1201446
2500,1232467
2500,1198927
2500,1203004
2500,1212120
2500,799806
2500,1220788
2500,1229393
2500,920613
2500,799823
2500,1232695
2500,1200719
2500,1221258
2500,1023566
2500,1213589
2500,862912
2500,1201317
2500,1201899
2500,1203362
2500,1222829
2500,1205343
2500,1206757
2500,801096
2500,1212127
2500,1201151
2500,800149
2500,1214135
2500,1228892
2500,801146
2500,1200964
2500,1228124
2500,800789
2500,800798
2500,1233282
2500,1232027
2500,1211496
2500,863749
2500,863809
2500,864027
2500,1201057
2500,1199547
2500,1221333
2500,802609
2500,1225553
2500,1222824
2500,1203860
2500,1220652
2500,1226314
2500,1225995
2500,1226212
2500,1201297
2500,1227273
2500,1205975
2500,1223755
2500,1202841
2500,1234082
2500,1234485
2500,1202465
2500,1205779
2500,1227872
2500,1220597
2500,1216565
2500,1229661
2500,1206961
2500,806192
2500,1220936
2500,807162
2500,1205142
2500,1280650
2500,1254207
2500,865456
2500,1295176
2500,906889
2500,906629
2500,907038
2500,1296475
2500,1301785
2500,899864
2500,938488
2500,1328038
2500,1327906
2500,1327853
2500,1326110
2500,1326349
2500,1324384
2500,1329651
2500,1323787
2500,1323105
2500,1329675
2500,1317917
2500,1320790
2500,1313312
2500,1325540
2500,1320691
2500,1316497
2500,908179
2500,1316599
2500,907706
2500,1317725
2500,908550
2500,1312910
2500,905217
2500,1327329
2500,908286
2500,1318958
2500,908158
2500,908323
2500,1319001
2500,1317565
2500,908185
2500,1321497
2500,1303214
2500,251009
2500,249225
2500,249148
2500,249239
2500,249417
2500,249515
2500,249664
2500,249165
2500,251587
2500,251240
2500,251652
2500,254848
2500,917753
2500,917998
2500,249967
2500,251368
2500,1347436
2500,255397
2500,249098
2500,248685
2500,255631
2500,1315298
2500,1219444
2500,255599
2500,254134
2500,253863
2500,253738
2500,253728
2500,256222
2500,253998
2500,256656
2500,256277
2500,259341
2500,250033
2500,256299
2500,259748
2500,259687
